STATION,DATE,HourlyDryBulbTemperature,HourlyRelativeHumidity
CYUL:9:CA,2017-04-28T17:00:00Z,64,56
CYUL:9:CA,2017-04-28T18:00:00Z,66,52
CYUL:9:CA,2017-04-28T19:00:00Z,66,49
CYUL:9:CA,2017-04-28T20:00:00Z,68,46
CYUL:9:CA,2017-04-28T21:00:00Z,70,35
CYUL:9:CA,2017-04-28T22:00:00Z,70,40
CYUL:9:CA,2017-04-28T23:00:00Z,68,37
CYUL:9:CA,2017-04-29T00:00:00Z,66,43
CYUL:9:CA,2017-04-29T01:00:00Z,63,45
CYUL:9:CA,2017-04-29T02:00:00Z,61,48
CYUL:9:CA,2017-04-29T03:00:00Z,61,52
CYUL:9:CA,2017-04-29T04:00:00Z,57,55
CYUL:9:CA,2017-04-29T05:00:00Z,57,59
CYUL:9:CA,2017-04-29T06:00:00Z,55,63
CYUL:9:CA,2017-04-29T07:00:00Z,55,63
CYUL:9:CA,2017-04-29T08:00:00Z,57,55
CYUL:9:CA,2017-04-29T09:00:00Z,55,63
CYUL:9:CA,2017-04-29T10:00:00Z,57,59
CYUL:9:CA,2017-04-29T11:00:00Z,57,59
CYUL:9:CA,2017-04-29T12:00:00Z,57,59
CYUL:9:CA,2017-04-29T13:00:00Z,59,59
CYUL:9:CA,2017-04-29T14:00:00Z,59,59
CYUL:9:CA,2017-04-29T15:00:00Z,61,55
CYUL:9:CA,2017-04-29T16:00:00Z,63,52
CYUL:9:CA,2017-04-29T17:00:00Z,64,49
CYUL:9:CA,2017-04-29T18:00:00Z,66,43
CYUL:9:CA,2017-04-29T19:00:00Z,66,40
CYUL:9:CA,2017-04-29T20:00:00Z,64,32
CYUL:9:CA,2017-04-29T21:00:00Z,64,30
CYUL:9:CA,2017-04-29T22:00:00Z,64,32
CYUL:9:CA,2017-04-29T23:00:00Z,61,29
CYUL:9:CA,2017-04-30T00:00:00Z,54,38
CYUL:9:CA,2017-04-30T01:00:00Z,50,37
CYUL:9:CA,2017-04-30T02:00:00Z,46,40
CYUL:9:CA,2017-04-30T03:00:00Z,45,43
CYUL:9:CA,2017-04-30T04:00:00Z,43,46
CYUL:9:CA,2017-04-30T05:00:00Z,41,45
CYUL:9:CA,2017-04-30T06:00:00Z,41,45
CYUL:9:CA,2017-04-30T07:00:00Z,41,49
CYUL:9:CA,2017-04-30T08:00:00Z,37,56
CYUL:9:CA,2017-04-30T09:00:00Z,36.5,58
CYUL:9:CA,2017-04-30T10:00:00Z,36,60
CYUL:9:CA,2017-04-30T11:00:00Z,36,60
CYUL:9:CA,2017-04-30T12:00:00Z,36,60
CYUL:9:CA,2017-04-30T13:00:00Z,37,56
CYUL:9:CA,2017-04-30T14:00:00Z,39,56
CYUL:9:CA,2017-04-30T15:00:00Z,39,56
CYUL:9:CA,2017-04-30T16:00:00Z,40,54.5
CYUL:9:CA,2017-04-30T17:00:00Z,42,55
CYUL:9:CA,2017-04-30T18:00:00Z,43,54.33333333
CYUL:9:CA,2017-04-30T19:00:00Z,45,51
CYUL:9:CA,2017-04-30T20:00:00Z,43,57
CYUL:9:CA,2017-04-30T21:00:00Z,43,66
CYUL:9:CA,2017-04-30T22:00:00Z,43,63.5
CYUL:9:CA,2017-04-30T23:00:00Z,43,68
CYUL:9:CA,2017-05-01T00:00:00Z,43,70
CYUL:9:CA,2017-05-01T01:00:00Z,43,76
CYUL:9:CA,2017-05-01T02:00:00Z,43,76
CYUL:9:CA,2017-05-01T03:00:00Z,43,76
CYUL:9:CA,2017-05-01T04:00:00Z,43,81
CYUL:9:CA,2017-05-01T05:00:00Z,43,87
CYUL:9:CA,2017-05-01T06:00:00Z,41,93
CYUL:9:CA,2017-05-01T07:00:00Z,43,93
CYUL:9:CA,2017-05-01T08:00:00Z,43,93
CYUL:9:CA,2017-05-01T09:00:00Z,43,93
CYUL:9:CA,2017-05-01T10:00:00Z,43,93
CYUL:9:CA,2017-05-01T11:00:00Z,43,100
CYUL:9:CA,2017-05-01T12:00:00Z,45,93
CYUL:9:CA,2017-05-01T13:00:00Z,45,93
CYUL:9:CA,2017-05-01T14:00:00Z,46,93
CYUL:9:CA,2017-05-01T15:00:00Z,46,93
CYUL:9:CA,2017-05-01T16:00:00Z,46,93
CYUL:9:CA,2017-05-01T17:00:00Z,47,96.5
CYUL:9:CA,2017-05-01T18:00:00Z,48,93
CYUL:9:CA,2017-05-01T19:00:00Z,48,93
CYUL:9:CA,2017-05-01T20:00:00Z,48,93
CYUL:9:CA,2017-05-01T21:00:00Z,49,93.5
CYUL:9:CA,2017-05-01T22:00:00Z,50,94
CYUL:9:CA,2017-05-01T23:00:00Z,50,94
CYUL:9:CA,2017-05-02T00:00:00Z,48.5,98.5
CYUL:9:CA,2017-05-02T01:00:00Z,47.6,94.4
CYUL:9:CA,2017-05-02T02:00:00Z,46,100
CYUL:9:CA,2017-05-02T03:00:00Z,46,100
CYUL:9:CA,2017-05-02T04:00:00Z,46,93
CYUL:9:CA,2017-05-02T05:00:00Z,48,93
CYUL:9:CA,2017-05-02T06:00:00Z,48,93
CYUL:9:CA,2017-05-02T07:00:00Z,48,93
CYUL:9:CA,2017-05-02T08:00:00Z,46,98.25
CYUL:9:CA,2017-05-02T09:00:00Z,46,93
CYUL:9:CA,2017-05-02T10:00:00Z,46,95.33333333
CYUL:9:CA,2017-05-02T11:00:00Z,46,100
CYUL:9:CA,2017-05-02T12:00:00Z,50,94
CYUL:9:CA,2017-05-02T13:00:00Z,54,88
CYUL:9:CA,2017-05-02T14:00:00Z,55,82
CYUL:9:CA,2017-05-02T15:00:00Z,59,67
CYUL:9:CA,2017-05-02T16:00:00Z,59,67
CYUL:9:CA,2017-05-02T17:00:00Z,61,55
CYUL:9:CA,2017-05-02T18:00:00Z,59,55
CYUL:9:CA,2017-05-02T19:00:00Z,61,59
CYUL:9:CA,2017-05-02T20:00:00Z,59,55
CYUL:9:CA,2017-05-02T21:00:00Z,59,55
CYUL:9:CA,2017-05-02T22:00:00Z,57,59
CYUL:9:CA,2017-05-02T23:00:00Z,54.5,67.5
CYUL:9:CA,2017-05-03T00:00:00Z,52.66666667,74.66666667
CYUL:9:CA,2017-05-03T01:00:00Z,52,71
CYUL:9:CA,2017-05-03T02:00:00Z,50,71
CYUL:9:CA,2017-05-03T03:00:00Z,50,71
CYUL:9:CA,2017-05-03T04:00:00Z,50,71
CYUL:9:CA,2017-05-03T05:00:00Z,48,76
CYUL:9:CA,2017-05-03T06:00:00Z,48,76
CYUL:9:CA,2017-05-03T07:00:00Z,48,76
CYUL:9:CA,2017-05-03T08:00:00Z,46,81
CYUL:9:CA,2017-05-03T09:00:00Z,46,76
CYUL:9:CA,2017-05-03T10:00:00Z,46,76
CYUL:9:CA,2017-05-03T11:00:00Z,46,76
CYUL:9:CA,2017-05-03T12:00:00Z,46,76
CYUL:9:CA,2017-05-03T13:00:00Z,45,74.33333333
CYUL:9:CA,2017-05-03T14:00:00Z,45,71
CYUL:9:CA,2017-05-03T15:00:00Z,43,70
CYUL:9:CA,2017-05-03T16:00:00Z,45,66
CYUL:9:CA,2017-05-03T17:00:00Z,46.66666667,60.33333333
CYUL:9:CA,2017-05-03T18:00:00Z,48,57
CYUL:9:CA,2017-05-03T19:00:00Z,49.33333333,55
CYUL:9:CA,2017-05-03T20:00:00Z,50,50
CYUL:9:CA,2017-05-03T21:00:00Z,53,44
CYUL:9:CA,2017-05-03T22:00:00Z,54,41
CYUL:9:CA,2017-05-03T23:00:00Z,55,38
CYUL:9:CA,2017-05-04T00:00:00Z,54,35
CYUL:9:CA,2017-05-04T01:00:00Z,54,35
CYUL:9:CA,2017-05-04T02:00:00Z,50,40
CYUL:9:CA,2017-05-04T03:00:00Z,48,43
CYUL:9:CA,2017-05-04T04:00:00Z,46,46
CYUL:9:CA,2017-05-04T05:00:00Z,48,40
CYUL:9:CA,2017-05-04T06:00:00Z,41,61
CYUL:9:CA,2017-05-04T07:00:00Z,37,70
CYUL:9:CA,2017-05-04T08:00:00Z,39,65
CYUL:9:CA,2017-05-04T09:00:00Z,37,70
CYUL:9:CA,2017-05-04T10:00:00Z,36.5,78
CYUL:9:CA,2017-05-04T11:00:00Z,37,75
CYUL:9:CA,2017-05-04T12:00:00Z,39,81
CYUL:9:CA,2017-05-04T13:00:00Z,45,76
CYUL:9:CA,2017-05-04T14:00:00Z,46,71
CYUL:9:CA,2017-05-04T15:00:00Z,50,50
CYUL:9:CA,2017-05-04T16:00:00Z,54,51
CYUL:9:CA,2017-05-04T17:00:00Z,55,41
CYUL:9:CA,2017-05-04T18:00:00Z,57,36
CYUL:9:CA,2017-05-04T19:00:00Z,59,36
CYUL:9:CA,2017-05-04T20:00:00Z,59,29
CYUL:9:CA,2017-05-04T21:00:00Z,61,29
CYUL:9:CA,2017-05-04T22:00:00Z,61,29
CYUL:9:CA,2017-05-04T23:00:00Z,61,27
CYUL:9:CA,2017-05-05T00:00:00Z,61,27
CYUL:9:CA,2017-05-05T01:00:00Z,59,27
CYUL:9:CA,2017-05-05T02:00:00Z,59,36
CYUL:9:CA,2017-05-05T03:00:00Z,58,38.5
CYUL:9:CA,2017-05-05T04:00:00Z,55,51
CYUL:9:CA,2017-05-05T05:00:00Z,54,58
CYUL:9:CA,2017-05-05T06:00:00Z,52,67
CYUL:9:CA,2017-05-05T07:00:00Z,50,76
CYUL:9:CA,2017-05-05T08:00:00Z,48,82
CYUL:9:CA,2017-05-05T09:00:00Z,48,87
CYUL:9:CA,2017-05-05T10:00:00Z,48,87
CYUL:9:CA,2017-05-05T11:00:00Z,46,87
CYUL:9:CA,2017-05-05T12:00:00Z,45,87
CYUL:9:CA,2017-05-05T13:00:00Z,45,87
CYUL:9:CA,2017-05-05T14:00:00Z,46,87
CYUL:9:CA,2017-05-05T15:00:00Z,46,87
CYUL:9:CA,2017-05-05T16:00:00Z,46,87
CYUL:9:CA,2017-05-05T17:00:00Z,46,87
CYUL:9:CA,2017-05-05T18:00:00Z,46,87
CYUL:9:CA,2017-05-05T19:00:00Z,48,87
CYUL:9:CA,2017-05-05T20:00:00Z,50,87
CYUL:9:CA,2017-05-05T21:00:00Z,48,93
CYUL:9:CA,2017-05-05T22:00:00Z,48,87
CYUL:9:CA,2017-05-05T23:00:00Z,48,89
CYUL:9:CA,2017-05-06T00:00:00Z,46,93
CYUL:9:CA,2017-05-06T01:00:00Z,48,87
CYUL:9:CA,2017-05-06T02:00:00Z,48,87
CYUL:9:CA,2017-05-06T03:00:00Z,47,90
CYUL:9:CA,2017-05-06T04:00:00Z,46,93
CYUL:9:CA,2017-05-06T05:00:00Z,46,93
CYUL:9:CA,2017-05-06T06:00:00Z,45,93
CYUL:9:CA,2017-05-06T07:00:00Z,45,93
CYUL:9:CA,2017-05-06T08:00:00Z,45,93
CYUL:9:CA,2017-05-06T09:00:00Z,45,93
CYUL:9:CA,2017-05-06T10:00:00Z,45,93
CYUL:9:CA,2017-05-06T11:00:00Z,46,93
CYUL:9:CA,2017-05-06T12:00:00Z,47,93
CYUL:9:CA,2017-05-06T13:00:00Z,48.5,93.25
CYUL:9:CA,2017-05-06T14:00:00Z,50,94
CYUL:9:CA,2017-05-06T15:00:00Z,51,97
CYUL:9:CA,2017-05-06T16:00:00Z,55,94
CYUL:9:CA,2017-05-06T17:00:00Z,61,82
CYUL:9:CA,2017-05-06T18:00:00Z,63,82
CYUL:9:CA,2017-05-06T19:00:00Z,66,73
CYUL:9:CA,2017-05-06T20:00:00Z,70,62
CYUL:9:CA,2017-05-06T21:00:00Z,69,64
CYUL:9:CA,2017-05-06T22:00:00Z,66,70.5
CYUL:9:CA,2017-05-06T23:00:00Z,66,68
CYUL:9:CA,2017-05-07T00:00:00Z,68,52
CYUL:9:CA,2017-05-07T01:00:00Z,61,77
CYUL:9:CA,2017-05-07T02:00:00Z,59,79.5
CYUL:9:CA,2017-05-07T03:00:00Z,57,88
CYUL:9:CA,2017-05-07T04:00:00Z,56,91
CYUL:9:CA,2017-05-07T05:00:00Z,54.33333333,88
CYUL:9:CA,2017-05-07T06:00:00Z,51,94
CYUL:9:CA,2017-05-07T07:00:00Z,49,97
CYUL:9:CA,2017-05-07T08:00:00Z,48,93
CYUL:9:CA,2017-05-07T09:00:00Z,48,93
CYUL:9:CA,2017-05-07T10:00:00Z,48,87
CYUL:9:CA,2017-05-07T11:00:00Z,48,87
CYUL:9:CA,2017-05-07T12:00:00Z,48,87
CYUL:9:CA,2017-05-07T13:00:00Z,46,93
CYUL:9:CA,2017-05-07T14:00:00Z,46,93
CYUL:9:CA,2017-05-07T15:00:00Z,48,87
CYUL:9:CA,2017-05-07T16:00:00Z,47,78.5
CYUL:9:CA,2017-05-07T17:00:00Z,48,73.5
CYUL:9:CA,2017-05-07T18:00:00Z,47,73.5
CYUL:9:CA,2017-05-07T19:00:00Z,50,71
CYUL:9:CA,2017-05-07T20:00:00Z,50,62
CYUL:9:CA,2017-05-07T21:00:00Z,48,62
CYUL:9:CA,2017-05-07T22:00:00Z,48,62
CYUL:9:CA,2017-05-07T23:00:00Z,45.5,64
CYUL:9:CA,2017-05-08T00:00:00Z,45,66
CYUL:9:CA,2017-05-08T01:00:00Z,43,70
CYUL:9:CA,2017-05-08T02:00:00Z,43,70
CYUL:9:CA,2017-05-08T03:00:00Z,43,76
CYUL:9:CA,2017-05-08T04:00:00Z,41,76
CYUL:9:CA,2017-05-08T05:00:00Z,41,70
CYUL:9:CA,2017-05-08T06:00:00Z,39,75
CYUL:9:CA,2017-05-08T07:00:00Z,37,75
CYUL:9:CA,2017-05-08T08:00:00Z,36.5,78
CYUL:9:CA,2017-05-08T09:00:00Z,36,81
CYUL:9:CA,2017-05-08T10:00:00Z,36,81
CYUL:9:CA,2017-05-08T11:00:00Z,36,81
CYUL:9:CA,2017-05-08T12:00:00Z,37,70
CYUL:9:CA,2017-05-08T13:00:00Z,39,65
CYUL:9:CA,2017-05-08T14:00:00Z,39,65
CYUL:9:CA,2017-05-08T15:00:00Z,37,70
CYUL:9:CA,2017-05-08T16:00:00Z,39,65
CYUL:9:CA,2017-05-08T17:00:00Z,39,65
CYUL:9:CA,2017-05-08T18:00:00Z,39,63
CYUL:9:CA,2017-05-08T19:00:00Z,43,53
CYUL:9:CA,2017-05-08T20:00:00Z,41,61
CYUL:9:CA,2017-05-08T21:00:00Z,41,57
CYUL:9:CA,2017-05-08T22:00:00Z,43,53
CYUL:9:CA,2017-05-08T23:00:00Z,41,57
CYUL:9:CA,2017-05-09T00:00:00Z,39,61
CYUL:9:CA,2017-05-09T01:00:00Z,39,56
CYUL:9:CA,2017-05-09T02:00:00Z,37,65
CYUL:9:CA,2017-05-09T03:00:00Z,36.5,62.5
CYUL:9:CA,2017-05-09T04:00:00Z,36,65
CYUL:9:CA,2017-05-09T05:00:00Z,36,70
CYUL:9:CA,2017-05-09T06:00:00Z,34,81
CYUL:9:CA,2017-05-09T07:00:00Z,34,81
CYUL:9:CA,2017-05-09T08:00:00Z,34,81
CYUL:9:CA,2017-05-09T09:00:00Z,34,87
CYUL:9:CA,2017-05-09T10:00:00Z,36,81
CYUL:9:CA,2017-05-09T11:00:00Z,36,81
CYUL:9:CA,2017-05-09T12:00:00Z,37,65
CYUL:9:CA,2017-05-09T13:00:00Z,37,65
CYUL:9:CA,2017-05-09T14:00:00Z,39,65
CYUL:9:CA,2017-05-09T15:00:00Z,39,70
CYUL:9:CA,2017-05-09T16:00:00Z,41,65
CYUL:9:CA,2017-05-09T17:00:00Z,43,61
CYUL:9:CA,2017-05-09T18:00:00Z,45,57
CYUL:9:CA,2017-05-09T19:00:00Z,45,53
CYUL:9:CA,2017-05-09T20:00:00Z,45,53
CYUL:9:CA,2017-05-09T21:00:00Z,46,46
CYUL:9:CA,2017-05-09T22:00:00Z,46,46
CYUL:9:CA,2017-05-09T23:00:00Z,46,50
CYUL:9:CA,2017-05-10T00:00:00Z,46,46
CYUL:9:CA,2017-05-10T01:00:00Z,45,49
CYUL:9:CA,2017-05-10T02:00:00Z,45,53
CYUL:9:CA,2017-05-10T03:00:00Z,45,49
CYUL:9:CA,2017-05-10T04:00:00Z,43,57
CYUL:9:CA,2017-05-10T05:00:00Z,43,57
CYUL:9:CA,2017-05-10T06:00:00Z,43,57
CYUL:9:CA,2017-05-10T07:00:00Z,41,65
CYUL:9:CA,2017-05-10T08:00:00Z,41,65
CYUL:9:CA,2017-05-10T09:00:00Z,39,75
CYUL:9:CA,2017-05-10T10:00:00Z,39,75
CYUL:9:CA,2017-05-10T11:00:00Z,39,70
CYUL:9:CA,2017-05-10T12:00:00Z,43,61
CYUL:9:CA,2017-05-10T13:00:00Z,45,57
CYUL:9:CA,2017-05-10T14:00:00Z,46,57
CYUL:9:CA,2017-05-10T15:00:00Z,50,43
CYUL:9:CA,2017-05-10T16:00:00Z,52,44
CYUL:9:CA,2017-05-10T17:00:00Z,52,44
CYUL:9:CA,2017-05-10T18:00:00Z,52,44
CYUL:9:CA,2017-05-10T19:00:00Z,52,41
CYUL:9:CA,2017-05-10T20:00:00Z,54,41
CYUL:9:CA,2017-05-10T21:00:00Z,55,41
CYUL:9:CA,2017-05-10T22:00:00Z,54,47
CYUL:9:CA,2017-05-10T23:00:00Z,54,51
CYUL:9:CA,2017-05-11T00:00:00Z,52,54
CYUL:9:CA,2017-05-11T01:00:00Z,52,50
CYUL:9:CA,2017-05-11T02:00:00Z,52,54
CYUL:9:CA,2017-05-11T03:00:00Z,50,58
CYUL:9:CA,2017-05-11T04:00:00Z,48,66
CYUL:9:CA,2017-05-11T05:00:00Z,48,71
CYUL:9:CA,2017-05-11T06:00:00Z,48,71
CYUL:9:CA,2017-05-11T07:00:00Z,48,66
CYUL:9:CA,2017-05-11T08:00:00Z,46,76
CYUL:9:CA,2017-05-11T09:00:00Z,46,76
CYUL:9:CA,2017-05-11T10:00:00Z,45,76
CYUL:9:CA,2017-05-11T11:00:00Z,45,76
CYUL:9:CA,2017-05-11T12:00:00Z,45,81
CYUL:9:CA,2017-05-11T13:00:00Z,48,76
CYUL:9:CA,2017-05-11T14:00:00Z,48,76
CYUL:9:CA,2017-05-11T15:00:00Z,48,82
CYUL:9:CA,2017-05-11T16:00:00Z,48,76
CYUL:9:CA,2017-05-11T17:00:00Z,50,71
CYUL:9:CA,2017-05-11T18:00:00Z,50,71
CYUL:9:CA,2017-05-11T19:00:00Z,52,67
CYUL:9:CA,2017-05-11T20:00:00Z,54,62
CYUL:9:CA,2017-05-11T21:00:00Z,54,67
CYUL:9:CA,2017-05-11T22:00:00Z,55,63
CYUL:9:CA,2017-05-11T23:00:00Z,55,67
CYUL:9:CA,2017-05-12T00:00:00Z,54,72
CYUL:9:CA,2017-05-12T01:00:00Z,54,72
CYUL:9:CA,2017-05-12T02:00:00Z,52,76
CYUL:9:CA,2017-05-12T03:00:00Z,48,87
CYUL:9:CA,2017-05-12T04:00:00Z,50,82
CYUL:9:CA,2017-05-12T05:00:00Z,48,87
CYUL:9:CA,2017-05-12T06:00:00Z,46,87
CYUL:9:CA,2017-05-12T07:00:00Z,46,87
CYUL:9:CA,2017-05-12T08:00:00Z,46,87
CYUL:9:CA,2017-05-12T09:00:00Z,46,87
CYUL:9:CA,2017-05-12T10:00:00Z,46,87
CYUL:9:CA,2017-05-12T11:00:00Z,46,87
CYUL:9:CA,2017-05-12T12:00:00Z,48,87
CYUL:9:CA,2017-05-12T13:00:00Z,52,76
CYUL:9:CA,2017-05-12T14:00:00Z,55,67
CYUL:9:CA,2017-05-12T15:00:00Z,57,63
CYUL:9:CA,2017-05-12T16:00:00Z,59,59
CYUL:9:CA,2017-05-12T17:00:00Z,59,59
CYUL:9:CA,2017-05-12T18:00:00Z,61,55
CYUL:9:CA,2017-05-12T19:00:00Z,61,55
CYUL:9:CA,2017-05-12T20:00:00Z,64,56
CYUL:9:CA,2017-05-12T21:00:00Z,64,49
CYUL:9:CA,2017-05-12T22:00:00Z,64,49
CYUL:9:CA,2017-05-12T23:00:00Z,64,49
CYUL:9:CA,2017-05-13T00:00:00Z,63,55
CYUL:9:CA,2017-05-13T01:00:00Z,59,59
CYUL:9:CA,2017-05-13T02:00:00Z,57,63
CYUL:9:CA,2017-05-13T03:00:00Z,55,67
CYUL:9:CA,2017-05-13T04:00:00Z,55,67
CYUL:9:CA,2017-05-13T05:00:00Z,55,67
CYUL:9:CA,2017-05-13T06:00:00Z,54,72
CYUL:9:CA,2017-05-13T07:00:00Z,54,72
CYUL:9:CA,2017-05-13T08:00:00Z,50,82
CYUL:9:CA,2017-05-13T09:00:00Z,48,87
CYUL:9:CA,2017-05-13T10:00:00Z,50,82
CYUL:9:CA,2017-05-13T11:00:00Z,52,82
CYUL:9:CA,2017-05-13T12:00:00Z,52,82
CYUL:9:CA,2017-05-13T13:00:00Z,55,67
CYUL:9:CA,2017-05-13T14:00:00Z,59,63
CYUL:9:CA,2017-05-13T15:00:00Z,63,55
CYUL:9:CA,2017-05-13T16:00:00Z,66,49
CYUL:9:CA,2017-05-13T17:00:00Z,66,49
CYUL:9:CA,2017-05-13T18:00:00Z,64,49
CYUL:9:CA,2017-05-13T19:00:00Z,64,52
CYUL:9:CA,2017-05-13T20:00:00Z,64,49
CYUL:9:CA,2017-05-13T21:00:00Z,61,72
CYUL:9:CA,2017-05-13T22:00:00Z,58,77
CYUL:9:CA,2017-05-13T23:00:00Z,57,82
CYUL:9:CA,2017-05-14T00:00:00Z,55,82
CYUL:9:CA,2017-05-14T01:00:00Z,55,88
CYUL:9:CA,2017-05-14T02:00:00Z,54,94
CYUL:9:CA,2017-05-14T03:00:00Z,52,100
CYUL:9:CA,2017-05-14T04:00:00Z,52,94
CYUL:9:CA,2017-05-14T05:00:00Z,52,94
CYUL:9:CA,2017-05-14T06:00:00Z,52,94
CYUL:9:CA,2017-05-14T07:00:00Z,50,94
CYUL:9:CA,2017-05-14T08:00:00Z,50,94
CYUL:9:CA,2017-05-14T09:00:00Z,50,87
CYUL:9:CA,2017-05-14T10:00:00Z,48,93
CYUL:9:CA,2017-05-14T11:00:00Z,48,93
CYUL:9:CA,2017-05-14T12:00:00Z,48,93
CYUL:9:CA,2017-05-14T13:00:00Z,48,93
CYUL:9:CA,2017-05-14T14:00:00Z,50,84.5
CYUL:9:CA,2017-05-14T15:00:00Z,50,82
CYUL:9:CA,2017-05-14T16:00:00Z,52,76
CYUL:9:CA,2017-05-14T17:00:00Z,50,82
CYUL:9:CA,2017-05-14T18:00:00Z,50,82
CYUL:9:CA,2017-05-14T19:00:00Z,52,82
CYUL:9:CA,2017-05-14T20:00:00Z,52,76
CYUL:9:CA,2017-05-14T21:00:00Z,54,77
CYUL:9:CA,2017-05-14T22:00:00Z,54,72
CYUL:9:CA,2017-05-14T23:00:00Z,55,67
CYUL:9:CA,2017-05-15T00:00:00Z,51,79
CYUL:9:CA,2017-05-15T01:00:00Z,50,87
CYUL:9:CA,2017-05-15T02:00:00Z,50,87
CYUL:9:CA,2017-05-15T03:00:00Z,50,87
CYUL:9:CA,2017-05-15T04:00:00Z,50,82
CYUL:9:CA,2017-05-15T05:00:00Z,50,87
CYUL:9:CA,2017-05-15T06:00:00Z,48,93
CYUL:9:CA,2017-05-15T07:00:00Z,48,93
CYUL:9:CA,2017-05-15T08:00:00Z,50,87
CYUL:9:CA,2017-05-15T09:00:00Z,50,87
CYUL:9:CA,2017-05-15T10:00:00Z,50,87
CYUL:9:CA,2017-05-15T11:00:00Z,52,76
CYUL:9:CA,2017-05-15T12:00:00Z,50,87
CYUL:9:CA,2017-05-15T13:00:00Z,54,77
CYUL:9:CA,2017-05-15T14:00:00Z,57,63
CYUL:9:CA,2017-05-15T15:00:00Z,61,59
CYUL:9:CA,2017-05-15T16:00:00Z,63,52
CYUL:9:CA,2017-05-15T17:00:00Z,66,46
CYUL:9:CA,2017-05-15T18:00:00Z,66,43
CYUL:9:CA,2017-05-15T19:00:00Z,70,40
CYUL:9:CA,2017-05-15T20:00:00Z,72,35
CYUL:9:CA,2017-05-15T21:00:00Z,70,35
CYUL:9:CA,2017-05-15T22:00:00Z,72,38
CYUL:9:CA,2017-05-15T23:00:00Z,72,35
CYUL:9:CA,2017-05-16T00:00:00Z,72,35
CYUL:9:CA,2017-05-16T01:00:00Z,68,43
CYUL:9:CA,2017-05-16T02:00:00Z,64,49
CYUL:9:CA,2017-05-16T03:00:00Z,63,48
CYUL:9:CA,2017-05-16T04:00:00Z,61,55
CYUL:9:CA,2017-05-16T05:00:00Z,57,63
CYUL:9:CA,2017-05-16T06:00:00Z,55,67
CYUL:9:CA,2017-05-16T07:00:00Z,52,76
CYUL:9:CA,2017-05-16T08:00:00Z,50,76
CYUL:9:CA,2017-05-16T09:00:00Z,48,82
CYUL:9:CA,2017-05-16T10:00:00Z,48,82
CYUL:9:CA,2017-05-16T11:00:00Z,48,87
CYUL:9:CA,2017-05-16T12:00:00Z,54,77
CYUL:9:CA,2017-05-16T13:00:00Z,55,72
CYUL:9:CA,2017-05-16T14:00:00Z,59,63
CYUL:9:CA,2017-05-16T15:00:00Z,61,59
CYUL:9:CA,2017-05-16T16:00:00Z,63,59
CYUL:9:CA,2017-05-16T17:00:00Z,64,56
CYUL:9:CA,2017-05-16T18:00:00Z,68,52
CYUL:9:CA,2017-05-16T19:00:00Z,70,40
CYUL:9:CA,2017-05-16T20:00:00Z,72,38
CYUL:9:CA,2017-05-16T21:00:00Z,72,41
CYUL:9:CA,2017-05-16T22:00:00Z,72,41
CYUL:9:CA,2017-05-16T23:00:00Z,72,41
CYUL:9:CA,2017-05-17T00:00:00Z,70,43
CYUL:9:CA,2017-05-17T01:00:00Z,68,46
CYUL:9:CA,2017-05-17T02:00:00Z,66,49
CYUL:9:CA,2017-05-17T03:00:00Z,64,49
CYUL:9:CA,2017-05-17T04:00:00Z,64,52
CYUL:9:CA,2017-05-17T05:00:00Z,61,63
CYUL:9:CA,2017-05-17T06:00:00Z,55,77
CYUL:9:CA,2017-05-17T07:00:00Z,59,67
CYUL:9:CA,2017-05-17T08:00:00Z,57,72
CYUL:9:CA,2017-05-17T09:00:00Z,59,67
CYUL:9:CA,2017-05-17T10:00:00Z,59,67
CYUL:9:CA,2017-05-17T11:00:00Z,59,67
CYUL:9:CA,2017-05-17T12:00:00Z,59,67
CYUL:9:CA,2017-05-17T13:00:00Z,61,68
CYUL:9:CA,2017-05-17T14:00:00Z,66,60
CYUL:9:CA,2017-05-17T15:00:00Z,72,57
CYUL:9:CA,2017-05-17T16:00:00Z,73,57
CYUL:9:CA,2017-05-17T17:00:00Z,77,50
CYUL:9:CA,2017-05-17T18:00:00Z,81,51
CYUL:9:CA,2017-05-17T19:00:00Z,84,45
CYUL:9:CA,2017-05-17T20:00:00Z,84,45
CYUL:9:CA,2017-05-17T21:00:00Z,84,45
CYUL:9:CA,2017-05-17T22:00:00Z,81,51
CYUL:9:CA,2017-05-17T23:00:00Z,81,51
CYUL:9:CA,2017-05-18T00:00:00Z,81,48
CYUL:9:CA,2017-05-18T01:00:00Z,79,51
CYUL:9:CA,2017-05-18T02:00:00Z,79,51
CYUL:9:CA,2017-05-18T03:00:00Z,75,57
CYUL:9:CA,2017-05-18T04:00:00Z,73,61
CYUL:9:CA,2017-05-18T05:00:00Z,72,64
CYUL:9:CA,2017-05-18T06:00:00Z,72,64
CYUL:9:CA,2017-05-18T07:00:00Z,70,68
CYUL:9:CA,2017-05-18T08:00:00Z,70,64
CYUL:9:CA,2017-05-18T09:00:00Z,68,73
CYUL:9:CA,2017-05-18T10:00:00Z,68,73
CYUL:9:CA,2017-05-18T11:00:00Z,68,73
CYUL:9:CA,2017-05-18T12:00:00Z,70,68
CYUL:9:CA,2017-05-18T13:00:00Z,73,61
CYUL:9:CA,2017-05-18T14:00:00Z,77,54
